data,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,variazione_terapia_intensiva,variazione_ricoverati_con_sintomi,variazione_totale_ospedalizzati,variazione_isolamento_domiciliare,nuovi_dimessi_guariti,nuovi_deceduti,nuovi_tamponi,nuovi_casi_testati,ti_su_to,to_su_tp,np_su_nt,np_su_nct,var_ti_perc,var_pos_perc,np_log
2021-03-31T17:00:00,29180,3710,32890,528163,561053,-1712,22516,2913045,109346,,,3583444,49902497,22964130.0,283.0,3470672.0,112772.0,40284548.0,9617949.0,-6.0,-51.0,-57.0,-1655.0,23744.0,467.0,351065.0,100838.0,11.28,5.86,6.41,22.33,-0.16,-0.3,4.352491239988165
2021-04-01T17:00:00,28949,3681,32630,530849,563479,2426,23649,2933757,109847,,,3607083,50258742,23069406.0,244.0,3492698.0,114385.0,40489835.0,9768907.0,-29.0,-231.0,-260.0,2686.0,20712.0,501.0,356245.0,105276.0,11.28,5.79,6.64,22.46,-0.78,0.43,4.373812781282546
2021-04-02T17:00:00,28704,3704,32408,532887,565295,1816,21932,2953377,110328,,,3629000,50589896,23169464.0,232.0,3513146.0,115854.0,40682634.0,9907262.0,23.0,-245.0,-222.0,2038.0,19620.0,481.0,331154.0,100058.0,11.43,5.73,6.62,21.92,0.62,0.32,4.341078237211443
2021-04-03T17:00:00,28489,3714,32203,532652,564855,-440,21261,2974688,110704,,,3650247,50949110,23272337.0,234.0,3533001.0,117246.0,40872898.0,10076212.0,10.0,-215.0,-205.0,-235.0,21311.0,376.0,359214.0,102873.0,11.53,5.7,5.92,20.67,0.27,-0.08,4.327583687481179
2021-04-04T17:00:00,28432,3703,32135,536900,569035,4180,18025,2988199,111030,,,3668264,51200043,23356679.0,195.0,3550081.0,118183.0,41028285.0,10171758.0,-11.0,-57.0,-68.0,4248.0,13511.0,326.0,250933.0,84342.0,11.52,5.65,7.18,21.37,-0.3,0.74,4.255875273391466
2021-04-05T17:00:00,28785,3737,32522,537574,570096,1061,10680,2997522,111326,,,3678944,51302838,23394151.0,192.0,3560533.0,118411.0,41106214.0,10196624.0,34.0,353.0,387.0,674.0,9323.0,296.0,102795.0,37472.0,11.49,5.7,10.39,28.5,0.92,0.19,4.0285712526925375
2021-04-06T17:00:00,29337,3743,33080,522625,555705,-14391,7767,3019255,111747,,,3686707,51415800,23425293.0,221.0,3567839.0,118868.0,41176828.0,10238972.0,6.0,552.0,558.0,-14949.0,21733.0,421.0,112962.0,31142.0,11.31,5.95,6.88,24.94,0.16,-2.52,3.8902533051545345
2021-04-07T17:00:00,29316,3683,32999,514838,547837,-7868,13708,3040182,112374,,,3700393,51755739,23517311.0,276.0,3579829.0,120564.0,41346000.0,10409739.0,-60.0,-21.0,-81.0,-7787.0,20927.0,627.0,339939.0,92018.0,11.16,6.02,4.03,14.9,-1.6,-1.42,4.13697409575783
2021-04-08T17:00:00,28851,3663,32514,511816,544330,-3507,17221,3060411,112861,,,3717602,52117901,23625279.0,259.0,3595935.0,121667.0,41554856.0,10563045.0,-20.0,-465.0,-485.0,-3022.0,20229.0,487.0,362162.0,107968.0,11.27,5.97,4.76,15.95,-0.54,-0.64,4.236058366738554
2021-04-09T17:00:00,28146,3603,31749,504612,536361,-7969,18938,3086586,113579,,,3736526,52466904,23732862.0,192.0,3613896.0,122630.0,41756390.0,10710514.0,-60.0,-705.0,-765.0,-7204.0,26175.0,718.0,349003.0,107583.0,11.35,5.92,5.43,17.6,-1.64,-1.46,4.277334112215984
2021-04-10T17:00:00,27654,3588,31242,501843,533085,-3276,17567,3107069,113923,,,3754077,52801766,23835131.0,186.0,3630408.0,123669.0,41945129.0,10856637.0,-15.0,-492.0,-507.0,-2769.0,20483.0,344.0,334862.0,102269.0,11.48,5.86,5.25,17.18,-0.42,-0.61,4.244697601296708
2021-04-11T17:00:00,27251,3585,30836,502169,533005,-80,15746,3122555,114254,,,3769814,53054866,23920532.0,175.0,3645548.0,124266.0,42107589.0,10947277.0,-3.0,-403.0,-406.0,326.0,15486.0,331.0,253100.0,85401.0,11.63,5.79,6.22,18.44,-0.08,-0.02,4.197170247106
2021-04-12T17:00:00,27329,3593,30922,493495,524417,-8588,9789,3140565,114612,,,3779594,53245501,23970623.0,167.0,3655050.0,124544.0,42200462.0,11045039.0,8.0,78.0,86.0,-8674.0,18010.0,358.0,190635.0,50091.0,11.62,5.9,5.13,19.54,0.22,-1.61,3.9907383285075375
2021-04-13T17:00:00,26952,3526,30478,488742,519220,-5197,13447,3158725,115088,,,3793033,53550491,24058301.0,242.0,3667114.0,125919.0,42353108.0,11197383.0,-67.0,-377.0,-444.0,-4753.0,18160.0,476.0,304990.0,87678.0,11.57,5.87,4.41,15.34,-1.86,-0.99,4.12862540487595
2021-04-14T17:00:00,26369,3490,29859,484801,514660,-4560,16168,3178976,115557,,,3809193,53885257,24160306.0,216.0,3682451.0,126742.0,42550896.0,11334361.0,-36.0,-583.0,-619.0,-3941.0,20251.0,469.0,334766.0,102005.0,11.69,5.8,4.83,15.85,-1.02,-0.88,4.208656300507248
2021-04-15T17:00:00,25587,3417,29004,481019,510023,-4637,16974,3200196,115937,,,3826156,54204890,24260858.0,211.0,3698718.0,127438.0,42736949.0,11467941.0,-73.0,-782.0,-855.0,-3782.0,21220.0,380.0,319633.0,100552.0,11.78,5.69,5.31,16.88,-2.09,-0.9,4.229784197840634
2021-04-16T17:00:00,24743,3366,28109,478629,506738,-3285,15943,3218975,116366,,,3842079,54532594,24362434.0,199.0,3713779.0,128300.0,42916593.0,11616001.0,-51.0,-844.0,-895.0,-2390.0,18779.0,429.0,327704.0,101576.0,11.97,5.55,4.87,15.7,-1.49,-0.64,4.202570046097484
2021-04-17T17:00:00,24100,3340,27440,477868,505308,-1430,15370,3235459,116676,,,3857443,54864328,24464082.0,163.0,3728414.0,129029.0,43098914.0,11765414.0,-26.0,-643.0,-669.0,-761.0,16484.0,310.0,331734.0,101648.0,12.17,5.43,4.63,15.12,-0.77,-0.28,4.186673867499745
2021-04-18T17:00:00,23648,3311,26959,477652,504611,-697,12694,3248593,116927,,,3870131,55094444,24545390.0,163.0,3740609.0,129522.0,43245505.0,11848939.0,-29.0,-452.0,-481.0,-216.0,13134.0,251.0,230116.0,81308.0,12.28,5.34,5.52,15.61,-0.87,-0.14,4.1035984939779375
2021-04-19T17:00:00,23742,3244,26986,466503,493489,-11122,8864,3268262,117243,,,3878994,55241172,24596625.0,141.0,3749244.0,129750.0,43335684.0,11905488.0,-67.0,94.0,27.0,-11149.0,19669.0,316.0,146728.0,51235.0,12.02,5.47,6.04,17.3,-2.02,-2.2,3.9476297473843545
2021-04-20T17:00:00,23255,3151,26406,456309,482715,-10774,12074,3290715,117633,,,3891063,55535217,24691595.0,182.0,3760237.0,130826.0,43485291.0,12049926.0,-93.0,-487.0,-580.0,-10194.0,22453.0,390.0,294045.0,94970.0,11.93,5.47,4.11,12.71,-2.87,-2.18,4.081851171517454
2021-04-21T17:00:00,22784,3076,25860,449775,475635,-7080,13844,3311267,117997,,,3904899,55885251,24794274.0,155.0,3772885.0,132014.0,43673704.0,12211547.0,-75.0,-471.0,-546.0,-6534.0,20552.0,364.0,350034.0,102679.0,11.89,5.44,3.96,13.48,-2.38,-1.47,4.14126159062209
2021-04-22T17:00:00,22094,3021,25115,447081,472196,-3439,16050,3330392,118357,,,3920945,56250055,24905379.0,174.0,3788264.0,132681.0,43862164.0,12387891.0,-55.0,-690.0,-745.0,-2694.0,19125.0,360.0,364804.0,111105.0,12.03,5.32,4.4,14.45,-1.79,-0.72,4.205475036740891
2021-04-23T17:00:00,21440,2979,24419,441124,465543,-6653,14761,3351461,118699,,,3935703,56565755,25004299.0,153.0,3802126.0,133577.0,44037316.0,12528439.0,-42.0,-654.0,-696.0,-5957.0,21069.0,342.0,315700.0,98920.0,12.2,5.25,4.68,14.92,-1.39,-1.41,4.169115780235715
2021-04-24T17:00:00,20971,2894,23865,437583,461448,-4095,13817,3369048,119021,,,3949517,56886535,25114307.0,143.0,3815137.0,134380.0,44211571.0,12674964.0,-85.0,-469.0,-554.0,-3541.0,17587.0,322.0,320780.0,110008.0,12.13,5.17,4.31,12.56,-2.85,-0.88,4.140413757591074
2021-04-25T17:00:00,20662,2862,23524,437688,461212,-236,13158,3382224,119238,,,3962674,57126017,25204896.0,114.0,3827656.0,135018.0,44357013.0,12769004.0,-32.0,-309.0,-341.0,105.0,13176.0,217.0,239482.0,90589.0,12.17,5.1,5.49,14.52,-1.11,-0.05,4.119189882061167
2021-04-26T17:00:00,20635,2849,23484,429328,452812,-8400,8444,3398763,119539,,,3971114,57271836,25260009.0,132.0,3835849.0,135265.0,44452541.0,12819295.0,-13.0,-27.0,-40.0,-8360.0,16539.0,301.0,145819.0,55113.0,12.13,5.19,5.79,15.32,-0.45,-1.82,3.926548224635619
